wavelength,excitation,dichroic,emission
798.2,1.00E-07,0.97811,0.98734
798.4,1.00E-07,0.97762,0.98781
798.6,1.00E-07,0.97832,0.98879
798.8,1.00E-07,0.97694,0.98903
799,1.00E-07,0.97406,0.98919
799.2,1.00E-07,0.97417,0.9894
799.4,1.00E-07,0.97281,0.98941
799.6,1.00E-07,0.97124,0.98923
799.8,1.00E-07,0.97129,0.98865
800,1.00E-07,0.97208,0.98851
800.2,1.00E-07,0.9708,0.98757
800.4,1.00E-07,0.97053,0.98623
800.6,1.00E-07,0.97097,0.98528
800.8,1.00E-07,0.96985,0.9859
801,1.00E-07,0.96805,0.98603
801.2,1.00E-07,0.96804,0.98685
801.4,1.00E-07,0.97038,0.98816
801.6,1.00E-07,0.97184,0.9892
801.8,1.00E-07,0.96926,0.98674
802,1.00E-07,0.96773,0.97741
802.2,1.00E-07,0.96593,0.9523
802.4,1.00E-07,0.96452,0.77697
802.6,1.00E-07,0.96531,0.64975
802.8,1.00E-07,0.96502,0.50892
803,1.00E-07,0.96589,0.37557
803.2,1.00E-07,0.96609,0.26501
803.4,1.00E-07,0.96573,0.18118
803.6,1.00E-07,0.96518,0.1225
803.8,1.00E-07,0.96757,0.08177
804,1.00E-07,0.96668,0.0549
804.2,1.00E-07,0.96752,0.03716
804.4,1.00E-07,0.96736,0.02534
804.6,1.00E-07,0.96574,0.01754
804.8,1.00E-07,0.96444,0.01218
805,1.00E-07,0.96235,0.00722
805.2,1.00E-07,0.96004,0.00513
805.4,1.00E-07,0.95696,0.00369
805.6,1.00E-07,0.95571,0.00267
805.8,1.00E-07,0.95236,0.00194
806,1.00E-07,0.94818,0.00143
806.2,1.00E-07,0.94201,0.00105
806.4,1.00E-07,0.9351,0.00078495
806.6,1.00E-07,0.92754,0.00058233
806.8,1.00E-07,0.91852,0.00044371
807,1.00E-07,0.91043,0.00033165
807.2,1.00E-07,0.9035,0.00025522
807.4,1.00E-07,0.89352,0.0001945
807.6,1.00E-07,0.88256,0.00014155
807.8,1.00E-07,0.87215,0.00010855
808,1.00E-07,0.86144,8.68E-05
808.2,1.00E-07,0.85086,6.71E-05
808.4,1.00E-07,0.83632,5.22E-05
808.6,1.00E-07,0.82451,4.07E-05
808.8,1.00E-07,0.81221,3.19E-05
809,1.00E-07,0.80099,2.42E-05
809.2,1.00E-07,0.78714,1.90E-05
809.4,1.00E-07,0.77237,1.52E-05
809.6,1.00E-07,0.75812,1.29E-05
809.8,1.00E-07,0.74291,1.06E-05
810,1.00E-07,0.72975,8.21E-06
810.2,1.00E-07,0.71605,4.70E-06
810.4,1.00E-07,0.70142,4.35E-06
810.6,1.00E-07,0.68742,3.45E-06
810.8,1.00E-07,0.67427,3.51E-06
811,1.00E-07,0.66013,2.38E-06
811.2,1.00E-07,0.6484,1.80E-06
811.4,1.00E-07,0.63766,9.90E-07
811.6,1.00E-07,0.62565,1.79E-07
811.8,1.00E-07,0.61551,1.59E-07
812,1.00E-07,0.60436,1.00E-07
812.2,1.00E-07,0.59275,2.91E-07
812.4,1.00E-07,0.58104,1.44E-07
812.6,1.00E-07,0.57205,1.72E-07
812.8,1.00E-07,0.56273,1.03E-07
813,1.00E-07,0.55449,1.78E-07
813.2,1.00E-07,0.54694,1.00E-07
813.4,1.00E-07,0.54061,3.54E-07
813.6,1.00E-07,0.53423,2.22E-07
813.8,1.00E-07,0.52902,3.12E-07
814,1.00E-07,0.52246,1.10E-07
814.2,1.00E-07,,1.00E-07
814.4,1.00E-07,,1.42E-07
814.6,1.00E-07,,1.00E-07
814.8,1.00E-07,,1.00E-07
815,1.00E-07,,1.00E-07
815.2,1.00E-07,,1.00E-07
815.4,1.00E-07,,3.08E-07
815.6,1.00E-07,,2.16E-07
815.8,1.00E-07,,1.00E-07
816,1.00E-07,,1.05E-07
816.2,1.00E-07,,1.00E-07
816.4,1.00E-07,,3.82E-07
816.6,1.00E-07,,1.00E-07
816.8,1.00E-07,,1.00E-07
817,1.00E-07,,1.00E-07
817.2,1.00E-07,,1.00E-07
817.4,1.00E-07,,1.00E-07
817.6,1.00E-07,,1.00E-07
817.8,1.00E-07,,1.99E-07
818,1.00E-07,,1.54E-07
818.2,1.00E-07,,1.00E-07
818.4,1.00E-07,,1.00E-07
818.6,1.00E-07,,1.00E-07
818.8,1.00E-07,,1.02E-07
819,1.00E-07,,1.35E-07
819.2,1.00E-07,,1.62E-07
819.4,1.00E-07,,1.96E-07
819.6,1.00E-07,,2.36E-07
819.8,1.00E-07,,2.84E-07
820,1.00E-07,,3.42E-07
820.2,1.00E-07,,4.12E-07
820.4,1.00E-07,,4.96E-07
820.6,1.00E-07,,5.14E-07
820.8,1.00E-07,,5.12E-07
821,1.00E-07,,5.10E-07
821.2,1.00E-07,,5.09E-07
821.4,1.00E-07,,5.07E-07
821.6,1.00E-07,,5.06E-07
821.8,1.00E-07,,5.04E-07
822,1.00E-07,,5.02E-07
822.2,1.00E-07,,5.01E-07
822.4,1.00E-07,,4.99E-07
822.6,1.00E-07,,4.98E-07
822.8,1.00E-07,,4.96E-07
823,1.00E-07,,4.95E-07
823.2,1.00E-07,,4.93E-07
823.4,1.00E-07,,4.92E-07
823.6,1.00E-07,,4.90E-07
823.8,1.00E-07,,4.88E-07
824,1.00E-07,,4.86E-07
824.2,1.00E-07,,4.82E-07
824.4,1.00E-07,,4.78E-07
824.6,1.00E-07,,4.74E-07
824.8,1.00E-07,,4.70E-07
825,1.00E-07,,4.66E-07
825.2,1.00E-07,,4.62E-07
825.4,1.00E-07,,4.58E-07
825.6,1.00E-07,,4.54E-07
825.8,1.00E-07,,4.50E-07
826,1.00E-07,,4.47E-07
826.2,1.00E-07,,4.43E-07
826.4,1.00E-07,,4.39E-07
826.6,1.00E-07,,4.36E-07
826.8,1.00E-07,,4.32E-07
827,1.00E-07,,4.28E-07
827.2,1.00E-07,,4.25E-07
827.4,1.00E-07,,4.21E-07
827.6,1.00E-07,,4.18E-07
827.8,1.00E-07,,4.14E-07
828,1.00E-07,,4.11E-07
828.2,1.00E-07,,4.07E-07
828.4,1.00E-07,,4.04E-07
828.6,1.00E-07,,4.01E-07
828.8,1.00E-07,,3.97E-07
829,1.00E-07,,3.96E-07
829.2,1.00E-07,,3.95E-07
829.4,1.00E-07,,3.93E-07
829.6,1.00E-07,,3.92E-07
829.8,1.00E-07,,3.91E-07
830,1.00E-07,,3.89E-07
830.2,1.00E-07,,3.88E-07
830.4,1.00E-07,,3.87E-07
830.6,1.00E-07,,3.85E-07
830.8,1.00E-07,,3.84E-07
831,1.00E-07,,3.83E-07
831.2,1.00E-07,,3.81E-07
831.4,1.00E-07,,3.80E-07
831.6,1.00E-07,,3.79E-07
831.8,1.00E-07,,3.78E-07
832,1.00E-07,,3.76E-07
832.2,1.00E-07,,3.75E-07
832.4,1.00E-07,,3.74E-07
832.6,1.00E-07,,3.73E-07
832.8,1.00E-07,,3.71E-07
833,1.00E-07,,3.70E-07
833.2,1.00E-07,,3.69E-07
833.4,1.00E-07,,3.68E-07
833.6,1.00E-07,,3.66E-07
833.8,1.00E-07,,3.65E-07
834,1.00E-07,,3.62E-07
834.2,1.00E-07,,3.60E-07
834.4,1.00E-07,,3.58E-07
834.6,1.00E-07,,3.56E-07
834.8,1.00E-07,,3.54E-07
835,1.00E-07,,3.52E-07
835.2,1.00E-07,,3.50E-07
835.4,1.00E-07,,3.48E-07
835.6,1.00E-07,,3.46E-07
835.8,1.00E-07,,3.44E-07
836,1.00E-07,,3.42E-07
836.2,1.00E-07,,3.40E-07
836.4,1.00E-07,,3.37E-07
836.6,1.00E-07,,3.35E-07
836.8,1.00E-07,,3.34E-07
837,1.00E-07,,3.32E-07
837.2,1.00E-07,,3.30E-07
837.4,1.00E-07,,3.28E-07
837.6,1.00E-07,,3.26E-07
837.8,1.00E-07,,3.24E-07
838,1.00E-07,,3.22E-07
838.2,1.00E-07,,3.20E-07
838.4,1.00E-07,,3.18E-07
838.6,1.00E-07,,3.16E-07
838.8,1.00E-07,,3.15E-07
839,1.00E-07,,3.15E-07
839.2,1.00E-07,,3.14E-07
839.4,1.00E-07,,3.13E-07
839.6,1.00E-07,,3.12E-07
839.8,1.00E-07,,3.12E-07
840,1.00E-07,,3.11E-07
840.2,1.00E-07,,3.10E-07
840.4,1.00E-07,,3.09E-07
840.6,1.00E-07,,3.08E-07
840.8,1.00E-07,,3.08E-07
841,1.00E-07,,3.07E-07
841.2,1.00E-07,,3.06E-07
841.4,1.00E-07,,3.05E-07
841.6,1.00E-07,,3.05E-07
841.8,1.00E-07,,3.04E-07
842,1.00E-07,,3.03E-07
842.2,1.00E-07,,3.02E-07
842.4,1.00E-07,,3.02E-07
842.6,1.00E-07,,3.01E-07
842.8,1.00E-07,,3.00E-07
843,1.00E-07,,2.99E-07
843.2,1.00E-07,,2.99E-07
843.4,1.00E-07,,2.98E-07
843.6,1.00E-07,,2.97E-07
843.8,1.00E-07,,2.96E-07
844,1.00E-07,,2.95E-07
844.2,1.00E-07,,2.93E-07
844.4,1.00E-07,,2.92E-07
844.6,1.00E-07,,2.91E-07
844.8,1.00E-07,,2.90E-07
845,1.00E-07,,2.88E-07
845.2,1.00E-07,,2.87E-07
845.4,1.00E-07,,2.86E-07
845.6,1.00E-07,,2.85E-07
845.8,1.00E-07,,2.84E-07
846,1.00E-07,,2.82E-07
846.2,1.00E-07,,2.81E-07
846.4,1.00E-07,,2.80E-07
846.6,1.00E-07,,2.79E-07
846.8,1.00E-07,,2.78E-07
847,1.00E-07,,2.76E-07
847.2,1.00E-07,,2.75E-07
847.4,1.00E-07,,2.74E-07
847.6,1.00E-07,,2.73E-07
847.8,1.00E-07,,2.72E-07
848,1.00E-07,,2.71E-07
848.2,1.00E-07,,2.69E-07
848.4,1.00E-07,,2.68E-07
848.6,1.00E-07,,2.66E-07
848.8,1.00E-07,,2.64E-07
849,1.00E-07,,2.62E-07
849.2,1.00E-07,,2.61E-07
849.4,1.00E-07,,2.59E-07
849.6,1.00E-07,,2.57E-07
849.8,1.00E-07,,2.55E-07
850,1.00E-07,,2.53E-07
850.2,1.00E-07,,2.51E-07
850.4,1.00E-07,,2.49E-07
850.6,1.00E-07,,2.47E-07
850.8,1.00E-07,,2.46E-07
851,1.00E-07,,2.44E-07
851.2,1.00E-07,,2.42E-07
851.4,1.00E-07,,2.40E-07
851.6,1.00E-07,,2.39E-07
851.8,1.00E-07,,2.37E-07
852,1.00E-07,,2.35E-07
852.2,1.00E-07,,2.33E-07
852.4,1.00E-07,,2.32E-07
852.6,1.00E-07,,2.30E-07
852.8,1.00E-07,,2.28E-07
853,1.00E-07,,2.27E-07
853.2,1.00E-07,,2.25E-07
853.4,1.00E-07,,2.24E-07
853.6,1.00E-07,,2.23E-07
853.8,1.00E-07,,2.23E-07
854,1.00E-07,,2.23E-07
854.2,1.00E-07,,2.22E-07
854.4,1.00E-07,,2.22E-07
854.6,1.00E-07,,2.21E-07
854.8,1.00E-07,,2.21E-07
855,1.00E-07,,2.20E-07
855.2,1.00E-07,,2.20E-07
855.4,1.00E-07,,2.20E-07
855.6,1.00E-07,,2.19E-07
855.8,1.00E-07,,2.19E-07
856,1.00E-07,,2.18E-07
856.2,1.00E-07,,2.18E-07
856.4,1.00E-07,,2.17E-07
856.6,1.00E-07,,2.17E-07
856.8,1.00E-07,,2.17E-07
857,1.00E-07,,2.16E-07
857.2,1.00E-07,,2.16E-07
857.4,1.00E-07,,2.15E-07
857.6,1.00E-07,,2.15E-07
857.8,1.00E-07,,2.14E-07
858,1.00E-07,,2.14E-07
858.2,1.00E-07,,2.14E-07
858.4,1.00E-07,,2.12E-07
858.6,1.00E-07,,2.11E-07
858.8,1.00E-07,,2.09E-07
859,1.00E-07,,2.08E-07
859.2,1.00E-07,,2.07E-07
859.4,1.00E-07,,2.05E-07
859.6,1.00E-07,,2.04E-07
859.8,1.00E-07,,2.03E-07
860,1.00E-07,,2.02E-07
860.2,1.00E-07,,2.00E-07
860.4,1.00E-07,,1.99E-07
860.6,1.00E-07,,1.98E-07
860.8,1.00E-07,,1.96E-07
861,1.00E-07,,1.95E-07
861.2,1.00E-07,,1.94E-07
861.4,1.00E-07,,1.93E-07
861.6,1.00E-07,,1.92E-07
861.8,1.00E-07,,1.90E-07
862,1.00E-07,,1.89E-07
862.2,1.00E-07,,1.88E-07
862.4,1.00E-07,,1.87E-07
862.6,1.00E-07,,1.85E-07
862.8,1.00E-07,,1.84E-07
863,1.00E-07,,1.83E-07
863.2,1.00E-07,,1.82E-07
863.4,1.00E-07,,1.82E-07
863.6,1.00E-07,,1.81E-07
863.8,1.00E-07,,1.81E-07
864,1.00E-07,,1.80E-07
864.2,1.00E-07,,1.80E-07
864.4,1.00E-07,,1.79E-07
864.6,1.00E-07,,1.79E-07
864.8,1.00E-07,,1.78E-07
865,1.00E-07,,1.78E-07
865.2,1.00E-07,,1.77E-07
865.4,1.00E-07,,1.77E-07
865.6,1.00E-07,,1.76E-07
865.8,1.01E-07,,1.76E-07
866,1.01E-07,,1.75E-07
866.2,1.01E-07,,1.75E-07
866.4,1.01E-07,,1.74E-07
866.6,1.01E-07,,1.74E-07
866.8,1.01E-07,,1.73E-07
867,1.02E-07,,1.73E-07
867.2,1.02E-07,,1.72E-07
867.4,1.02E-07,,1.72E-07
867.6,1.02E-07,,1.71E-07
867.8,1.02E-07,,1.71E-07
868,1.02E-07,,1.70E-07
868.2,1.03E-07,,1.70E-07
868.4,1.03E-07,,1.70E-07
868.6,1.08E-07,,1.69E-07
868.8,1.14E-07,,1.69E-07
869,1.20E-07,,1.68E-07
869.2,1.27E-07,,1.68E-07
869.4,1.34E-07,,1.68E-07
869.6,1.41E-07,,1.67E-07
869.8,1.49E-07,,1.67E-07
870,1.57E-07,,1.66E-07
870.2,1.66E-07,,1.66E-07
870.4,1.75E-07,,1.66E-07
870.6,1.85E-07,,1.65E-07
870.8,1.95E-07,,1.65E-07
871,2.06E-07,,1.65E-07
871.2,2.17E-07,,1.64E-07
871.4,2.29E-07,,1.64E-07
871.6,2.42E-07,,1.63E-07
871.8,2.55E-07,,1.63E-07
872,2.69E-07,,1.63E-07
872.2,2.70E-07,,1.62E-07
872.4,2.69E-07,,1.62E-07
872.6,2.69E-07,,1.62E-07
872.8,2.68E-07,,1.61E-07
873,2.68E-07,,1.60E-07
873.2,2.67E-07,,1.58E-07
873.4,2.67E-07,,1.57E-07
873.6,2.66E-07,,1.55E-07
873.8,2.66E-07,,1.53E-07
874,2.65E-07,,1.52E-07
874.2,2.65E-07,,1.50E-07
874.4,2.64E-07,,1.49E-07
874.6,2.64E-07,,1.47E-07
874.8,2.63E-07,,1.46E-07
875,2.63E-07,,1.44E-07
875.2,2.63E-07,,1.42E-07
875.4,2.62E-07,,1.41E-07
875.6,2.62E-07,,1.39E-07
875.8,2.55E-07,,1.38E-07
876,2.48E-07,,1.37E-07
876.2,2.41E-07,,1.35E-07
876.4,2.34E-07,,1.34E-07
876.6,2.27E-07,,1.32E-07
876.8,2.21E-07,,1.31E-07
877,2.14E-07,,1.29E-07
877.2,2.08E-07,,1.28E-07
877.4,2.02E-07,,1.27E-07
877.6,1.96E-07,,1.25E-07
877.8,1.91E-07,,1.24E-07
878,1.85E-07,,1.24E-07
878.2,1.80E-07,,1.24E-07
878.4,1.75E-07,,1.23E-07
878.6,1.70E-07,,1.23E-07
878.8,1.65E-07,,1.23E-07
879,1.60E-07,,1.23E-07
879.2,1.56E-07,,1.22E-07
879.4,1.58E-07,,1.22E-07
879.6,1.61E-07,,1.22E-07
879.8,1.65E-07,,1.22E-07
880,1.69E-07,,1.21E-07
880.2,1.72E-07,,1.21E-07
880.4,1.76E-07,,1.21E-07
880.6,1.80E-07,,1.21E-07
880.8,1.84E-07,,1.20E-07
881,1.88E-07,,1.20E-07
881.2,1.93E-07,,1.20E-07
881.4,1.97E-07,,1.20E-07
881.6,2.01E-07,,1.19E-07
881.8,2.06E-07,,1.19E-07
882,2.11E-07,,1.19E-07
882.2,2.15E-07,,1.19E-07
882.4,2.20E-07,,1.18E-07
882.6,2.25E-07,,1.18E-07
882.8,2.30E-07,,1.18E-07
883,2.37E-07,,1.17E-07
883.2,2.44E-07,,1.16E-07
883.4,2.52E-07,,1.15E-07
883.6,2.60E-07,,1.14E-07
883.8,2.68E-07,,1.14E-07
884,2.77E-07,,1.13E-07
884.2,2.86E-07,,1.12E-07
884.4,2.95E-07,,1.11E-07
884.6,3.04E-07,,1.11E-07
884.8,3.14E-07,,1.10E-07
885,3.24E-07,,1.09E-07
885.2,3.34E-07,,1.08E-07
885.4,3.44E-07,,1.08E-07
885.6,3.55E-07,,1.07E-07
885.8,3.67E-07,,1.06E-07
886,3.78E-07,,1.06E-07
886.2,3.90E-07,,1.05E-07
886.4,4.03E-07,,1.04E-07
886.6,4.24E-07,,1.03E-07
886.8,4.49E-07,,1.03E-07
887,4.75E-07,,1.02E-07
887.2,5.03E-07,,1.01E-07
887.4,5.32E-07,,1.01E-07
887.6,5.63E-07,,1.00E-07
887.8,5.96E-07,,1.00E-07
888,6.31E-07,,1.00E-07
888.2,6.68E-07,,1.00E-07
888.4,7.07E-07,,1.00E-07
888.6,7.49E-07,,1.00E-07
888.8,7.92E-07,,1.00E-07
889,8.39E-07,,1.00E-07
889.2,8.88E-07,,1.00E-07
889.4,9.40E-07,,1.00E-07
889.6,9.95E-07,,1.00E-07
889.8,1.05E-06,,1.00E-07
890,1.11E-06,,1.00E-07
890.2,1.18E-06,,1.00E-07
890.4,1.25E-06,,1.00E-07
890.6,1.32E-06,,1.00E-07
890.8,1.39E-06,,1.00E-07
891,1.47E-06,,1.00E-07
891.2,1.55E-06,,1.00E-07
891.4,1.64E-06,,1.00E-07
891.6,1.73E-06,,1.00E-07
891.8,1.83E-06,,1.00E-07
892,1.93E-06,,1.00E-07
892.2,2.04E-06,,1.00E-07
892.4,2.16E-06,,1.00E-07
892.6,2.28E-06,,1.00E-07
892.8,2.41E-06,,1.00E-07
893,2.55E-06,,1.00E-07
893.2,2.69E-06,,1.00E-07
893.4,2.84E-06,,1.00E-07
893.6,3.00E-06,,1.00E-07
893.8,3.11E-06,,1.00E-07
894,3.20E-06,,1.00E-07
894.2,3.29E-06,,1.00E-07
894.4,3.38E-06,,1.00E-07
894.6,3.48E-06,,1.00E-07
894.8,3.58E-06,,1.00E-07
895,3.68E-06,,1.00E-07
895.2,3.79E-06,,1.00E-07
895.4,3.90E-06,,1.00E-07
895.6,4.01E-06,,1.00E-07
895.8,4.13E-06,,1.00E-07
896,4.25E-06,,1.00E-07
896.2,4.37E-06,,1.00E-07
896.4,4.50E-06,,1.00E-07
896.6,4.63E-06,,1.00E-07
896.8,4.76E-06,,1.00E-07
897,4.90E-06,,1.00E-07
897.2,5.04E-06,,1.00E-07
897.4,5.19E-06,,1.00E-07
897.6,5.35E-06,,1.00E-07
897.8,5.52E-06,,1.00E-07
898,5.69E-06,,1.00E-07
898.2,5.87E-06,,1.00E-07
898.4,6.05E-06,,1.00E-07
898.6,6.24E-06,,1.00E-07
898.8,6.43E-06,,1.00E-07
899,6.63E-06,,1.00E-07
899.2,6.84E-06,,1.00E-07
899.4,7.05E-06,,1.00E-07
899.6,7.27E-06,,1.00E-07
899.8,7.50E-06,,1.00E-07
900,7.73E-06,,1.00E-07
900.2,7.97E-06,,1.00E-07
900.4,8.22E-06,,1.00E-07
900.6,8.48E-06,,1.00E-07
900.8,8.74E-06,,1.00E-07
901,8.73E-06,,1.00E-07
901.2,8.66E-06,,1.00E-07
901.4,8.58E-06,,1.00E-07
901.6,8.51E-06,,1.00E-07
901.8,8.43E-06,,1.00E-07
902,8.36E-06,,1.00E-07
902.2,8.29E-06,,1.00E-07
902.4,8.22E-06,,1.00E-07
902.6,8.15E-06,,1.00E-07
902.8,8.08E-06,,1.00E-07
903,8.01E-06,,1.00E-07
903.2,7.94E-06,,1.00E-07
903.4,7.87E-06,,1.00E-07
903.6,7.80E-06,,1.00E-07
903.8,7.73E-06,,1.00E-07
904,7.67E-06,,1.00E-07
904.2,7.60E-06,,1.00E-07
904.4,7.54E-06,,1.00E-07
904.6,7.26E-06,,1.00E-07
904.8,6.97E-06,,1.00E-07
905,6.68E-06,,1.00E-07
905.2,6.41E-06,,1.00E-07
905.4,6.14E-06,,1.00E-07
905.6,5.89E-06,,1.00E-07
905.8,5.65E-06,,1.00E-07
906,5.42E-06,,1.00E-07
906.2,5.19E-06,,1.00E-07
906.4,4.98E-06,,1.00E-07
906.6,4.78E-06,,1.00E-07
906.8,4.58E-06,,1.00E-07
907,4.39E-06,,1.00E-07
907.2,4.21E-06,,1.00E-07
907.4,4.04E-06,,1.00E-07
907.6,3.87E-06,,1.00E-07
907.8,3.71E-06,,1.00E-07
908,3.56E-06,,1.00E-07
908.2,3.50E-06,,1.00E-07
908.4,3.46E-06,,1.00E-07
908.6,3.41E-06,,1.00E-07
908.8,3.37E-06,,1.00E-07
909,3.32E-06,,1.00E-07
909.2,3.28E-06,,
909.4,3.23E-06,,
909.6,3.19E-06,,
909.8,3.15E-06,,
910,3.11E-06,,
910.2,3.06E-06,,
910.4,3.02E-06,,
910.6,2.98E-06,,
910.8,2.94E-06,,
911,2.91E-06,,
911.2,2.87E-06,,
911.4,2.83E-06,,
911.6,2.79E-06,,
911.8,2.84E-06,,
912,2.89E-06,,
912.2,2.94E-06,,
912.4,3.00E-06,,
912.6,3.05E-06,,
912.8,3.11E-06,,
913,3.16E-06,,
913.2,3.22E-06,,
913.4,3.28E-06,,
913.6,3.34E-06,,
913.8,3.40E-06,,
914,3.47E-06,,
914.2,3.53E-06,,
914.4,3.59E-06,,
914.6,3.66E-06,,
914.8,3.73E-06,,
915,3.80E-06,,
915.2,3.87E-06,,
915.4,3.97E-06,,
915.6,4.07E-06,,
915.8,4.18E-06,,
916,4.29E-06,,
916.2,4.41E-06,,
916.4,4.53E-06,,
916.6,4.65E-06,,
916.8,4.77E-06,,
917,4.90E-06,,
917.2,5.03E-06,,
917.4,5.16E-06,,
917.6,5.30E-06,,
917.8,5.44E-06,,
918,5.59E-06,,
918.2,5.74E-06,,
918.4,5.89E-06,,
918.6,6.04E-06,,
918.8,6.22E-06,,
919,6.66E-06,,
919.2,7.14E-06,,
919.4,7.64E-06,,
919.6,8.18E-06,,
919.8,8.77E-06,,
920,9.39E-06,,
920.2,1.01E-05,,
920.4,1.08E-05,,
920.6,1.15E-05,,
920.8,1.23E-05,,
921,1.32E-05,,
921.2,1.42E-05,,
921.4,1.52E-05,,
921.6,1.62E-05,,
921.8,1.74E-05,,
922,1.86E-05,,
922.2,2.00E-05,,
922.4,2.14E-05,,
922.6,2.34E-05,,
922.8,2.55E-05,,
923,2.78E-05,,
923.2,3.04E-05,,
923.4,3.32E-05,,
923.6,3.62E-05,,
923.8,3.95E-05,,
924,4.31E-05,,
924.2,4.70E-05,,
924.4,5.13E-05,,
924.6,5.60E-05,,
924.8,6.11E-05,,
925,6.67E-05,,
925.2,7.27E-05,,
925.4,7.94E-05,,
925.6,8.66E-05,,
925.8,9.45E-05,,
926,0.00010127,,
926.2,0.00010183,,
926.4,0.00010239,,
926.6,0.00010295,,
926.8,0.00010351,,
927,0.00010408,,
927.2,0.00010465,,
927.4,0.00010523,,
927.6,0.0001058,,
927.8,0.00010638,,
928,0.00010696,,
928.2,0.00010755,,
928.4,0.00010814,,
928.6,0.00010873,,
928.8,0.00010933,,
929,0.00010993,,
929.2,0.00011053,,
929.4,0.00011114,,
929.6,0.0001113,,
929.8,0.00011055,,
930,0.00010981,,
930.2,0.00010907,,
930.4,0.00010833,,
930.6,0.0001076,,
930.8,0.00010688,,
931,0.00010616,,
931.2,9.50E-05,,
931.4,9.38E-05,,
931.6,9.24E-05,,
931.8,9.85E-05,,
932,9.70E-05,,
932.2,9.69E-05,,
932.4,0.0001019,,
932.6,0.00010185,,
932.8,0.00010454,,
933,0.00011305,,
933.2,0.00010969,,
933.4,0.00011451,,
933.6,0.00012521,,
933.8,0.00012966,,
934,0.00013771,,
934.2,0.00014514,,
934.4,0.00015007,,
934.6,0.00016639,,
934.8,0.0001849,,
935,0.00019674,,
935.2,0.00021503,,
935.4,0.00023757,,
935.6,0.00026469,,
935.8,0.00029913,,
936,0.00033739,,
936.2,0.00037771,,
936.4,0.00045445,,
936.6,0.00053817,,
936.8,0.00064298,,
937,0.00073855,,
937.2,0.00087894,,
937.4,0.0011,,
937.6,0.00141,,
937.8,0.00187,,
938,0.00248,,
938.2,0.00313,,
938.4,0.00366,,
938.6,0.00383,,
938.8,0.00346,,
939,0.0028,,
939.2,0.00215,,
939.4,0.00161,,
939.6,0.00121,,
939.8,0.00094773,,
940,0.0007395,,
940.2,0.00058961,,
940.4,0.00049764,,
940.6,0.00041249,,
940.8,0.00034825,,
941,0.00029957,,
941.2,0.00026091,,
941.4,0.00022245,,
941.6,0.00020983,,
941.8,0.00019293,,
942,0.00017037,,
942.2,0.00015025,,
942.4,0.00013304,,
942.6,0.00012949,,
942.8,0.00012355,,
943,0.00011104,,
943.2,0.00011019,,
943.4,9.48E-05,,
943.6,8.98E-05,,
943.8,0.00010005,,
944,8.61E-05,,
944.2,7.93E-05,,
944.4,7.93E-05,,
944.6,7.64E-05,,
944.8,7.56E-05,,
945,6.56E-05,,
945.2,6.98E-05,,
945.4,6.67E-05,,
945.6,5.98E-05,,
945.8,5.73E-05,,
946,6.38E-05,,
946.2,6.19E-05,,
946.4,6.21E-05,,
946.6,5.47E-05,,
946.8,5.25E-05,,
947,5.47E-05,,
947.2,5.33E-05,,
947.4,5.85E-05,,
947.6,5.32E-05,,
947.8,5.53E-05,,
948,5.61E-05,,
948.2,5.50E-05,,
948.4,5.47E-05,,
948.6,5.69E-05,,
948.8,5.60E-05,,
949,5.62E-05,,
949.2,5.10E-05,,
949.4,5.55E-05,,
949.6,5.37E-05,,
949.8,6.02E-05,,
950,5.82E-05,,
950.2,5.61E-05,,
950.4,5.95E-05,,
950.6,6.32E-05,,
950.8,6.46E-05,,
951,6.77E-05,,
951.2,6.85E-05,,
951.4,7.22E-05,,
951.6,7.49E-05,,
951.8,7.41E-05,,
952,8.33E-05,,
952.2,8.05E-05,,
952.4,9.79E-05,,
952.6,0.0001049,,
952.8,0.00010598,,
953,0.00011867,,
953.2,0.00012162,,
953.4,0.00011572,,
953.6,0.00012294,,
953.8,0.00011982,,
954,0.00012643,,
954.2,0.00011861,,
954.4,0.00012447,,
954.6,0.00012618,,
954.8,0.00012997,,
955,0.00013055,,
955.2,0.00014012,,
955.4,0.000144,,
955.6,0.00015698,,
955.8,0.00016267,,
956,0.0001768,,
956.2,0.00019348,,
956.4,0.00020183,,
956.6,0.00022554,,
956.8,0.0002456,,
957,0.00026898,,
957.2,0.0002963,,
957.4,0.00032988,,
957.6,0.00037189,,
957.8,0.00041152,,
958,0.00047447,,
958.2,0.00054098,,
958.4,0.00061961,,
958.6,0.00071646,,
958.8,0.00083488,,
959,0.00099462,,
959.2,0.0012,,
959.4,0.00146,,
959.6,0.0018,,
959.8,0.00226,,
960,0.00288,,
960.2,0.00373,,
960.4,0.00477,,
960.6,0.00604,,
960.8,0.00732,,
961,0.00819,,
961.2,0.0083,,
961.4,0.00757,,
961.6,0.00641,,
961.8,0.00521,,
962,0.00423,,
962.2,0.00337,,
962.4,0.00279,,
962.6,0.00223,,
962.8,0.00186,,
963,0.00158,,
963.2,0.0014,,
963.4,0.00121,,
963.6,0.00107,,
963.8,0.00096086,,
964,0.0008669,,
964.2,0.00080679,,
964.4,0.00071729,,
964.6,0.00067481,,
964.8,0.00062009,,
965,0.00057479,,
965.2,0.00053589,,
965.4,0.00051114,,
965.6,0.00048145,,
965.8,0.00045742,,
966,0.00043568,,
966.2,0.00042444,,
966.4,0.00040357,,
